Customer ID,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Zip Code,Population,Churn Value,Total Customer Svc Requests,Product/Service Issues Reported,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Gender_Female,Gender_Male
8118-TJAFG,9,Yes,No,Yes,16,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,101.5,906.85,0.0,145.0,332.46,33,No,No,Yes,Yes,1,90247,47758,0,0,0,True,False,False,True,False,False,False,True
5429-LWCMV,12,Yes,Yes,Yes,6,No,Yes,No,No,No,Yes,Yes,No,Yes,89.15,1057.55,0.0,63.0,416.76,52,No,No,No,No,0,90248,9960,0,0,0,True,False,False,True,False,False,True,False
7298-IZWLY,1,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,19.4,19.4,0.0,0.0,23.97,43,No,No,No,No,0,90249,26442,0,0,0,True,False,False,False,True,False,True,False
3955-JBZZM,20,Yes,No,Yes,24,No,No,No,No,Yes,No,No,Yes,No,78.8,1641.3,0.0,39.39,907.8,45,No,No,No,No,0,90254,18693,0,2,0,True,False,False,True,False,False,False,True
4815-TUMEQ,10,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,19.3,185.2,0.0,0.0,454.2000000000001,25,Yes,No,No,No,0,90262,69850,0,1,1,False,True,False,False,True,False,True,False
9909-IDLEK,20,Yes,Yes,Yes,23,No,Yes,No,Yes,Yes,No,No,No,No,96.8,1826.7,0.0,420.0,841.2,32,No,No,Yes,Yes,3,90265,19630,0,0,0,True,False,False,False,True,False,False,True
4092-OFQZS,20,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.65,417.5,0.0,0.0,929.4,27,Yes,No,Yes,No,0,90266,33758,0,2,1,False,True,False,False,True,False,False,True
1561-BWHIN,19,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.8,344.5,0.0,0.0,249.47000000000003,33,No,No,Yes,Yes,1,90270,28094,0,3,0,False,True,False,False,True,False,False,True
9927-DSWDF,22,Yes,No,Yes,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,104.6,2180.55,0.0,6.54,1092.52,53,No,No,Yes,No,0,90274,24979,0,1,0,True,False,False,True,False,False,False,True
9500-LTVBP,35,Yes,Yes,Yes,6,No,No,No,Yes,No,No,No,No,No,80.05,2835.9,0.0,170.0,459.9,63,No,No,No,No,0,90275,41263,0,2,0,True,False,False,False,True,False,True,False
7252-NTGSS,1,Yes,No,Yes,10,No,No,No,No,No,No,No,Yes,No,45.15,45.15,0.0,0.0,42.34,43,No,No,No,No,0,90277,34191,0,1,0,True,False,False,False,True,False,True,False
8149-AIQCG,39,Yes,Yes,Yes,24,No,No,No,No,No,No,No,No,Yes,73.15,2730.85,0.0,655.0,338.91,43,No,No,No,No,0,90278,37322,0,0,0,True,False,False,False,True,False,False,True
0899-WZRSD,56,Yes,Yes,Yes,24,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,105.35,5794.45,0.0,1391.0,2127.44,31,No,No,No,No,0,90292,18058,0,3,0,True,False,False,False,True,False,False,True
3255-GRXMG,18,Yes,No,Yes,28,No,No,No,No,No,No,No,No,Yes,45.65,747.2,0.0,209.0,613.26,58,No,No,No,Yes,2,90293,11264,0,0,0,True,False,False,False,True,False,False,True
4828-FAZPK,16,Yes,Yes,Yes,69,No,Yes,No,No,No,No,No,Yes,Yes,79.95,1267.95,0.0,0.0,797.6,30,No,No,Yes,Yes,2,90301,37527,0,0,0,True,False,False,False,True,False,True,False
6094-ZIVKX,68,Yes,No,Yes,27,Yes,No,Yes,No,No,No,No,Yes,Yes,54.45,3674.95,0.0,0.0,1183.88,45,No,No,No,No,0,90302,30779,0,2,0,False,True,False,False,True,False,True,False
3262-EIDHV,72,Yes,Yes,Yes,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,84.7,5893.9,0.0,0.0,1792.8,46,No,No,Yes,Yes,1,90304,28680,0,0,0,False,False,True,False,True,False,True,False
7354-OIJLX,9,Yes,Yes,Yes,11,No,No,No,No,No,No,No,Yes,Yes,75.85,724.65,0.0,0.0,65.88,52,No,No,No,No,0,90305,13779,0,0,0,True,False,False,True,False,False,False,True
1376-HHBDV,30,Yes,No,Yes,13,Yes,No,No,No,No,No,No,Yes,Yes,48.8,1536.75,0.0,19.98,322.2,37,No,No,No,No,0,90401,5221,0,2,0,True,False,False,False,True,False,True,False
6133-OZILE,18,No,No,Yes,11,No,No,Yes,Yes,No,No,No,No,Yes,35.2,607.3,0.0,67.0,0.0,45,No,No,No,No,0,90403,23559,0,0,0,True,False,False,True,False,False,True,False
7191-ADRGF,44,No,No,Yes,18,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,54.3,2390.45,0.0,0.0,0.0,63,No,No,Yes,No,0,90504,31678,0,0,0,False,False,True,True,False,False,False,True
5018-LXQQG,30,Yes,No,Yes,17,Yes,No,No,Yes,No,Yes,Yes,Yes,No,66.3,1923.5,0.0,0.0,494.4,47,No,No,Yes,Yes,2,90505,34873,0,0,0,True,False,False,True,False,False,True,False
6892-BOGQE,71,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,20.9,1493.2,0.0,0.0,1058.61,44,No,No,Yes,No,0,90601,32050,0,0,0,False,False,True,True,False,False,True,False
1746-TGTWV,1,Yes,No,Yes,9,No,No,Yes,No,No,No,No,No,No,75.35,75.35,0.0,0.0,38.89,32,No,No,Yes,No,0,90604,37887,0,0,0,True,False,False,False,True,False,False,True
8050-WYBND,22,No,No,Yes,29,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,49.45,1031.4,0.0,29.91,0.0,55,No,No,No,Yes,2,90606,32148,0,1,1,False,True,False,False,True,False,True,False
2821-WARNZ,49,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.45,921.3,0.0,0.0,2236.36,25,Yes,No,No,Yes,1,90620,44442,0,1,2,False,True,False,False,True,False,True,False
4879-GZLFH,42,Yes,No,Yes,53,No,No,Yes,No,Yes,Yes,Yes,No,Yes,92.15,3875.4,0.0,2054.0,745.5,33,No,No,Yes,Yes,3,90621,33528,0,2,0,True,False,False,True,False,False,True,False
8314-HTWVE,7,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.85,144.15,0.0,0.0,246.82,38,No,No,Yes,Yes,1,90630,47344,0,1,0,False,False,True,False,True,False,True,False
9402-ROUMJ,67,Yes,Yes,Yes,30,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,100.25,6689.0,0.0,2007.0,203.68,52,No,No,Yes,Yes,3,90631,67354,0,1,0,False,True,False,True,False,False,True,False
2507-QZPQS,15,Yes,Yes,Yes,47,No,Yes,No,Yes,No,Yes,Yes,Yes,No,95.7,1451.1,0.0,0.0,149.55,24,Yes,No,No,No,0,90638,47568,0,0,0,True,False,False,True,False,False,False,True
7159-NOKYQ,67,Yes,Yes,Yes,11,No,Yes,Yes,No,No,Yes,Yes,No,Yes,93.15,6368.2,0.0,701.0,1165.8,42,No,No,Yes,No,0,90640,62425,0,2,0,False,False,True,True,False,False,False,True
5707-ZMDJP,53,Yes,No,Yes,16,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,69.7,3729.6,0.0,0.0,1679.5700000000002,61,No,No,Yes,Yes,2,90650,103214,0,0,0,False,False,True,False,True,False,False,True
8779-YIQQA,21,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.8,350.1,0.0,0.0,378.0,38,No,No,Yes,Yes,1,90660,63288,0,1,0,False,True,False,False,True,False,False,True
7136-IHZJA,40,Yes,No,Yes,48,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,71.35,2847.2,0.0,1367.0,1165.6,30,No,No,Yes,Yes,2,90670,16271,0,1,0,True,False,False,False,True,False,True,False
8966-OIQHG,22,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.75,452.35,0.0,0.0,997.7,49,No,No,Yes,Yes,2,90680,29694,0,1,1,False,True,False,True,False,False,True,False
7074-STDCN,39,No,No,Yes,26,No,No,No,Yes,No,Yes,Yes,Yes,Yes,40.6,1494.5,0.0,0.0,0.0,25,Yes,No,No,No,0,90701,16398,0,1,2,True,False,False,True,False,False,False,True
8739-QOTTN,2,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.35,41.85,0.0,0.0,10.84,35,No,No,Yes,No,0,90704,3699,0,1,0,True,False,False,False,True,False,True,False
1399-OUPJN,57,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.75,1272.05,0.0,0.0,698.8199999999999,43,No,No,Yes,Yes,2,90706,72893,0,0,0,False,False,True,True,False,False,True,False
0277-BKSQP,8,Yes,No,Yes,57,No,No,No,No,Yes,No,No,No,Yes,54.4,475.1,0.0,271.0,12.48,49,No,No,Yes,Yes,3,90710,24660,0,1,1,True,False,False,True,False,False,False,True
5774-XZTQC,7,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.45,150.75,0.0,0.0,40.88,30,No,No,Yes,Yes,1,90715,20890,0,0,0,True,False,False,False,True,False,True,False
2676-SSLTO,49,Yes,Yes,Yes,13,No,No,No,Yes,Yes,No,No,No,Yes,66.15,3199.0,0.0,416.0,870.73,49,No,No,No,No,0,90716,14852,0,0,0,False,False,True,True,False,False,False,True
6266-QHOJZ,65,Yes,Yes,Yes,7,Yes,Yes,No,Yes,No,No,No,No,Yes,89.85,5844.65,0.0,409.0,2491.45,47,No,No,No,No,0,90717,21065,0,0,0,False,True,False,True,False,False,True,False
7269-JISCY,55,Yes,No,Yes,5,No,No,No,No,No,No,No,Yes,No,45.05,2462.6,0.0,0.0,1848.0,48,No,No,No,No,0,90720,21343,0,0,0,False,True,False,True,False,False,True,False
0363-SVHYR,71,Yes,Yes,Yes,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,86.85,6263.8,0.0,3696.0,717.81,28,Yes,No,Yes,Yes,3,90723,55306,0,1,0,False,False,True,True,False,False,False,True
8547-NSBBO,35,Yes,Yes,Yes,23,Yes,Yes,Yes,Yes,No,No,No,No,Yes,96.75,3403.4,0.0,783.0,1395.4499999999998,62,No,No,No,No,0,90731,58639,0,2,0,True,False,False,False,True,False,False,True
6591-QGOYB,17,Yes,Yes,Yes,59,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,106.65,1672.1,0.0,98.65,659.26,29,Yes,No,No,No,0,90743,174,0,1,0,True,False,False,True,False,False,False,True
9070-BCKQP,72,Yes,Yes,Yes,85,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,110.15,7881.2,0.0,0.0,1706.4,20,Yes,No,Yes,No,0,90744,53323,0,0,0,False,False,True,False,True,False,True,False
6421-SZVEM,28,Yes,No,Yes,69,Yes,No,No,No,No,Yes,Yes,Yes,Yes,82.85,2320.8,0.0,0.0,451.64,30,No,No,Yes,Yes,1,90745,55486,0,0,0,False,True,False,True,False,False,True,False
1328-EUZHC,18,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.1,370.5,0.0,0.0,459.72,59,No,No,Yes,No,0,90746,25566,0,1,0,False,False,True,False,True,False,True,False
8878-RYUKI,52,Yes,No,Yes,59,No,No,Yes,No,No,Yes,Yes,No,Yes,59.45,3043.7,0.0,1796.0,487.24,30,No,No,No,No,0,90803,31352,0,2,0,True,False,False,True,False,False,True,False
9633-DENPU,47,Yes,No,Yes,18,No,Yes,No,No,Yes,No,No,Yes,Yes,58.6,2723.4,0.0,49.02,150.4,53,No,No,Yes,No,0,90804,43467,0,0,0,True,False,False,True,False,False,True,False
7811-JIVPF,23,Yes,No,Yes,2,No,No,Yes,No,No,No,No,Yes,No,49.7,1081.25,0.0,0.0,971.98,44,No,No,No,No,0,90805,91664,0,0,0,True,False,False,False,True,False,True,False
7113-HIPFI,66,Yes,No,Yes,30,Yes,Yes,Yes,Yes,No,No,No,Yes,No,65.85,4097.05,0.0,0.0,1776.06,59,No,No,Yes,Yes,2,90806,49647,0,1,0,False,False,True,False,True,False,False,True
8541-QVFKM,8,Yes,Yes,Yes,41,No,No,No,No,No,No,No,Yes,Yes,73.5,632.2,0.0,0.0,138.4,22,Yes,No,No,No,0,90807,31556,0,0,0,True,False,False,True,False,False,True,False
9258-CNWAC,71,Yes,Yes,Yes,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,113.65,8166.8,0.0,0.0,306.72,23,Yes,No,Yes,Yes,2,90813,63136,0,2,0,False,False,True,False,True,False,True,False
6374-AFWOX,46,Yes,No,Yes,41,Yes,Yes,Yes,Yes,No,No,No,No,No,65.65,3047.15,0.0,1249.0,2148.66,23,Yes,No,Yes,No,0,90815,38902,0,2,0,False,False,True,False,True,False,False,True
5317-FLPJF,66,No,No,Yes,73,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,61.35,4193.4,0.0,3061.0,0.0,25,Yes,No,No,No,0,91001,36243,0,1,0,False,False,True,True,False,False,True,False
7621-VPNET,42,Yes,Yes,Yes,13,No,No,Yes,Yes,No,No,No,No,Yes,85.9,3729.75,0.0,485.0,864.3599999999999,60,No,No,Yes,No,0,91006,30028,0,4,0,True,False,False,False,True,False,True,False
6034-YMTOB,5,Yes,No,Yes,6,No,No,No,Yes,No,No,No,Yes,Yes,75.65,399.45,0.0,0.0,148.75,62,No,No,No,No,0,91007,30933,0,0,0,True,False,False,False,True,False,True,False
4903-CNOZC,29,Yes,Yes,Yes,47,No,Yes,Yes,No,No,Yes,Yes,Yes,No,70.9,1964.6,0.0,0.0,836.0699999999999,25,Yes,No,No,No,0,91011,20200,0,3,0,False,True,False,False,True,False,False,True
4353-HYOJD,27,Yes,No,Yes,30,No,Yes,No,No,No,No,No,Yes,No,49.85,1336.15,0.0,0.0,521.64,37,No,No,Yes,Yes,5,91016,41067,0,0,0,True,False,False,False,True,False,True,False
7267-FRMJW,25,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.1,486.05,0.0,0.0,114.25,25,Yes,No,Yes,Yes,3,91024,10558,0,1,0,False,False,True,False,True,False,True,False
4188-FRABG,57,Yes,Yes,Yes,13,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,103.05,5925.75,0.0,770.0,1812.03,36,No,No,Yes,No,0,91040,18752,0,0,0,True,False,False,True,False,False,False,True
0620-DLSLK,13,Yes,No,Yes,19,No,No,No,No,Yes,No,No,Yes,Yes,81.9,1028.9,0.0,0.0,444.34,47,No,No,No,No,0,91103,27891,0,0,0,True,False,False,False,True,False,True,False
3850-OKINF,71,Yes,Yes,Yes,26,Yes,No,No,No,Yes,No,No,No,Yes,66.2,4692.55,0.0,1220.0,2629.13,42,No,No,Yes,Yes,3,91106,23742,0,0,0,False,True,False,True,False,False,False,True
1156-ZFYDO,1,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.75,19.75,0.0,0.0,37.62,57,No,No,No,No,0,91201,23981,0,1,0,True,False,False,True,False,False,True,False
5549-ZGHFB,50,Yes,Yes,No,0,No,No,No,No,No,No,No,No,No,24.95,1261.45,0.0,0.0,1115.0,33,No,No,Yes,Yes,1,91205,41390,0,1,0,False,False,True,False,True,False,False,True
7577-SWIFR,1,Yes,No,Yes,2,No,No,No,No,Yes,Yes,Yes,Yes,Yes,89.25,89.25,0.0,0.0,16.64,49,No,No,No,No,0,91206,31297,0,1,1,True,False,False,True,False,False,False,True
0303-WMMRN,5,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,19.25,86.05,0.0,0.0,105.05,32,No,No,No,No,0,91207,9864,0,2,0,True,False,False,False,True,False,False,True
6408-OTUBZ,66,Yes,Yes,Yes,26,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,104.55,6779.05,0.0,1763.0,1081.74,44,No,No,No,No,0,91208,16910,0,0,0,False,True,False,True,False,False,True,False
5204-HMGYF,49,Yes,No,Yes,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,87.2,4345.0,0.0,0.0,1620.43,32,No,No,Yes,Yes,2,91214,29110,0,1,0,False,True,False,False,True,False,True,False
3727-OVPRY,66,Yes,Yes,No,0,No,No,No,No,No,No,No,No,Yes,25.7,1714.55,0.0,0.0,2827.44,32,No,No,Yes,Yes,3,91302,23661,0,0,0,False,True,False,False,True,False,False,True
3797-FKOGQ,11,Yes,Yes,Yes,10,No,No,No,No,No,Yes,Yes,Yes,No,86.2,893.2,0.0,0.0,64.24,31,No,No,No,Yes,2,91303,23519,0,3,0,True,False,False,True,False,False,False,True
7622-NXQZR,28,No,No,Yes,48,No,No,No,Yes,No,No,No,Yes,Yes,30.1,810.85,0.0,0.0,0.0,29,Yes,No,No,No,0,91304,49242,0,2,0,True,False,False,False,True,False,False,True
6196-HBOBZ,65,Yes,Yes,Yes,20,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,99.35,6347.55,0.0,0.0,1978.6,31,No,No,Yes,No,0,91306,43857,0,1,0,False,False,True,True,False,False,False,True
3970-XGJDU,62,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,19.2,1123.65,0.0,0.0,1489.86,45,No,No,No,No,0,91307,23637,0,2,0,False,False,True,False,True,False,True,False
7017-VFULY,2,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.1,43.15,0.0,0.0,65.72,38,No,No,Yes,No,0,91311,35325,0,1,0,True,False,False,True,False,False,True,False
5562-YJQGT,2,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.35,35.1,0.0,0.0,4.92,57,No,No,No,No,0,91316,27614,0,0,0,True,False,False,False,True,False,True,False
8807-OPMBM,55,Yes,Yes,No,0,No,No,No,No,No,No,No,No,Yes,25.65,1388.0,0.0,0.0,79.2,36,No,No,Yes,Yes,3,91320,37779,0,2,0,False,False,True,False,True,False,True,False
8294-UIMBA,30,Yes,No,Yes,27,No,No,No,Yes,Yes,Yes,Yes,No,Yes,94.4,2638.1,0.0,712.0,80.1,64,No,No,No,No,0,91325,32307,0,0,0,False,True,False,True,False,False,True,False
8109-YUOHE,17,Yes,No,Yes,15,Yes,Yes,No,No,No,No,No,No,No,56.1,946.95,0.0,142.0,619.99,58,No,No,No,No,0,91326,28067,0,0,0,False,True,False,False,True,False,False,True
5840-NVDCG,16,Yes,No,Yes,30,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,68.25,1114.85,0.0,33.45,321.92,32,No,No,Yes,Yes,1,91331,97318,0,0,0,False,False,True,True,False,False,True,False
8092-NLTGF,72,Yes,Yes,No,0,No,No,No,No,No,No,No,No,No,24.75,1777.6,0.0,0.0,2108.88,25,Yes,No,No,No,0,91335,68018,0,1,0,False,False,True,True,False,False,False,True
5928-QLDHB,9,Yes,Yes,Yes,3,No,No,No,No,No,No,No,Yes,Yes,76.25,684.85,0.0,0.0,312.75,48,No,No,No,No,0,91340,33389,0,0,0,True,False,False,True,False,False,False,True
9840-EFJQB,1,Yes,No,Yes,4,No,Yes,No,No,No,No,No,Yes,No,74.35,74.35,0.0,0.0,24.41,43,No,No,No,No,0,91342,81986,0,0,0,True,False,False,True,False,False,True,False
0696-UKTOX,23,Yes,No,Yes,27,No,Yes,No,Yes,No,No,No,Yes,No,54.15,1312.45,0.0,0.0,193.2,64,No,No,No,Yes,1,91343,57017,0,1,1,True,False,False,True,False,False,False,True
4801-KFYKL,8,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.45,159.2,0.0,0.0,15.6,28,Yes,No,No,Yes,3,91344,48867,0,2,0,True,False,False,True,False,False,False,True
3472-OAOOR,19,No,No,Yes,52,Yes,Yes,No,No,No,No,No,Yes,Yes,34.95,610.2,0.0,0.0,0.0,23,Yes,No,Yes,Yes,1,91345,17112,0,0,0,True,False,False,False,True,False,False,True
6135-OZQVA,7,Yes,Yes,Yes,17,Yes,No,No,No,No,No,No,No,Yes,53.65,404.35,0.0,69.0,282.94,46,No,No,No,No,0,91350,40077,0,1,0,True,False,False,True,False,False,True,False
2252-JHJGE,61,Yes,Yes,Yes,48,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,104.0,6363.45,0.0,305.45,2787.09,24,Yes,No,No,No,0,91352,46639,0,1,0,False,True,False,True,False,False,False,True
4188-PCPIG,57,Yes,No,Yes,24,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,70.35,4124.65,0.0,0.0,2736.0,32,No,No,Yes,No,0,91354,17846,0,2,0,False,False,True,False,True,False,True,False
7105-BENQF,15,Yes,No,Yes,29,Yes,No,Yes,No,No,Yes,Yes,No,No,64.85,950.75,0.0,276.0,655.3499999999999,31,No,No,No,Yes,3,91356,27424,0,1,0,False,True,False,False,True,False,False,True
7721-DVEKZ,1,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.65,19.65,0.0,0.0,23.67,42,No,No,No,No,0,91360,42526,0,0,0,True,False,False,False,True,False,True,False
3566-VVORZ,12,Yes,No,Yes,4,No,No,No,No,No,No,No,Yes,No,45.9,505.95,0.0,0.0,369.48,39,No,No,Yes,No,0,91361,18735,0,0,0,True,False,False,True,False,False,True,False
9507-HSMMZ,54,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.0,1149.65,0.0,0.0,1474.2,48,No,No,No,No,0,91362,33057,0,2,0,False,False,True,False,True,False,False,True
2480-SQIOB,4,Yes,No,Yes,19,No,No,No,No,No,No,No,Yes,No,44.8,169.65,0.0,3.22,103.6,40,No,No,Yes,Yes,2,91364,25988,0,1,0,True,False,False,True,False,False,False,True
7813-TKCVO,20,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.35,393.15,0.0,0.0,559.2,23,Yes,No,Yes,No,0,91377,14814,0,2,0,False,True,False,False,True,False,True,False
0128-MKWSG,26,No,No,Yes,19,Yes,No,No,Yes,No,Yes,Yes,Yes,No,45.8,1147.0,0.0,0.0,0.0,51,No,No,No,Yes,2,91381,9937,0,1,0,True,False,False,False,True,False,True,False
4350-ZTLPI,53,Yes,Yes,Yes,20,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,108.95,5718.2,0.0,1144.0,954.0,36,No,No,Yes,No,0,91401,40376,0,2,0,False,True,False,True,False,False,True,False
0361-HJRDX,68,No,No,Yes,28,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,64.35,4539.6,0.0,0.0,0.0,38,No,No,No,No,0,91403,22085,0,1,0,False,False,True,False,True,False,True,False
5727-MYATE,72,Yes,Yes,Yes,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,90.8,6397.6,0.0,1663.0,1485.36,64,No,No,Yes,Yes,2,91405,51348,0,1,0,False,False,True,False,True,False,False,True
3823-KYNQY,12,Yes,Yes,No,0,No,No,No,No,No,No,No,No,No,24.95,280.4,0.0,0.0,306.84000000000003,61,No,No,No,No,0,91406,50047,0,1,0,False,True,False,False,True,False,False,True
7570-WELNY,68,Yes,Yes,Yes,4,Yes,Yes,No,No,No,No,No,Yes,Yes,84.7,5711.05,0.0,0.0,535.16,52,No,No,Yes,No,0,91423,29387,0,0,0,False,False,True,True,False,False,True,False
3021-VLNRJ,50,Yes,No,Yes,71,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,70.8,3478.15,0.0,0.0,1876.0,25,Yes,No,No,Yes,2,91436,13129,0,3,0,False,True,False,False,True,False,True,False
6907-FLBER,1,Yes,Yes,Yes,24,No,Yes,No,No,No,No,No,No,No,54.3,54.3,0.0,0.0,34.02,62,No,No,No,No,0,91505,29245,0,0,0,True,False,False,True,False,False,False,True
5982-PSMKW,23,Yes,Yes,Yes,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,91.1,2198.3,0.0,112.11,643.31,20,Yes,No,Yes,Yes,2,91601,36625,0,3,0,False,False,True,False,True,False,True,False
3507-GASNP,60,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.95,1189.9,0.0,0.0,995.4,49,No,No,No,Yes,2,91602,16996,0,2,0,False,False,True,False,True,False,False,True
7096-ZNBZI,72,Yes,Yes,No,0,No,No,No,No,No,No,No,No,No,26.45,1914.5,0.0,0.0,1599.84,21,Yes,No,Yes,No,0,91604,26157,0,0,0,False,False,True,False,True,False,True,False
1676-MQAOA,72,Yes,No,Yes,22,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,75.1,5336.35,0.0,0.0,1082.16,32,No,No,No,No,0,91606,45358,0,1,0,False,False,True,True,False,False,False,True
7566-DSRLQ,72,Yes,Yes,Yes,24,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,110.15,7998.8,0.0,191.97,925.2,54,No,No,Yes,No,0,91701,39064,0,0,0,False,False,True,True,False,False,True,False
7245-JMTTQ,51,Yes,Yes,Yes,82,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,111.5,5703.25,0.0,4677.0,2233.29,19,Yes,No,No,No,0,91706,76890,0,0,0,False,True,False,True,False,False,True,False
6050-IJRHS,70,Yes,Yes,Yes,19,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,106.5,7397.0,0.0,1405.0,415.1,47,No,No,Yes,Yes,1,91709,66754,0,0,0,False,True,False,True,False,False,True,False
6202-JVYEU,9,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,19.9,164.6,0.0,0.0,36.17999999999999,28,Yes,No,No,No,0,91710,75319,0,2,0,False,True,False,True,False,False,False,True
8591-TKMZH,59,Yes,Yes,Yes,57,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,111.1,6555.2,0.0,0.0,2719.9,40,No,No,Yes,Yes,3,91711,34716,0,0,0,False,False,True,False,True,False,False,True
0734-OXWBT,3,Yes,No,Yes,17,No,No,No,Yes,Yes,Yes,Yes,Yes,No,70.7,225.65,0.0,0.0,75.12,44,No,No,No,Yes,1,91722,33817,0,1,0,True,False,False,False,True,False,False,True
0365-TRTPY,37,Yes,Yes,Yes,30,Yes,Yes,Yes,No,No,No,No,No,No,91.2,3382.3,0.0,1015.0,434.01,52,No,No,No,No,0,91724,25068,0,2,0,True,False,False,True,False,False,True,False
7349-ALMUX,37,Yes,No,Yes,30,Yes,Yes,Yes,Yes,No,No,No,No,No,65.6,2313.8,0.0,694.0,1421.91,35,No,No,No,No,0,91730,51970,0,1,0,False,False,True,True,False,False,False,True
6502-KUGLL,14,Yes,No,Yes,69,Yes,Yes,No,Yes,No,No,No,Yes,No,59.45,780.85,0.0,0.0,596.96,29,Yes,No,Yes,Yes,2,91732,62660,0,0,0,True,False,False,True,False,False,True,False
1841-YSJGV,72,Yes,Yes,Yes,22,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,109.95,7852.4,0.0,0.0,2936.16,58,No,No,Yes,No,0,91733,45645,0,3,1,False,False,True,False,True,False,False,True
3511-BFTJW,72,No,No,Yes,82,Yes,Yes,Yes,No,No,No,No,No,No,38.5,2763.0,0.0,2266.0,0.0,25,Yes,No,Yes,Yes,3,91740,25135,0,0,0,False,False,True,False,True,False,False,True
5018-HEKFO,10,Yes,Yes,No,0,No,No,No,No,No,No,No,No,Yes,24.5,270.15,0.0,0.0,170.10000000000002,51,No,No,No,No,0,91748,46342,0,2,0,True,False,False,False,True,False,True,False
2923-ARZLG,10,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,19.7,197.54,0.0,0.0,462.3,38,No,No,Yes,Yes,2,91750,35530,0,1,0,False,True,False,False,True,False,False,True
